ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRXEpsg2154;ArRYEpsg2154;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone;ZdAId;ArRGeopoint
471431;1076187-1119823;2019-03-07T18:38:17+01:00;2019-03-07T22:46:02+01:00;Ponthierry - Pringy;rail;666369;6826200;Saint-Fargeau-Ponthierry;77407;unknown;unknown;unknown;5;45812;48.535162227166715, 2.544455382903288
471447;1076251-1801043;2019-03-07T18:39:21+01:00;2019-03-07T22:46:02+01:00;Garches - Marnes-la-Coquette;rail;640315;6860099;Garches;92033;unknown;unknown;unknown;3;47770;48.83817624201913, 2.186835017964538
471411;1076107-1096826;2019-03-07T18:36:56+01:00;2019-03-07T22:46:02+01:00;Pontoise;rail;633824;6883344;Pontoise;95500;unknown;unknown;unknown;5;44411;49.046559418459275, 2.094776735144344
471410;1076103-1119763;2019-03-07T18:36:51+01:00;2019-03-07T22:46:02+01:00;Montsoult - Maffliers;rail;650519;6885362;Montsoult;95430;unknown;unknown;unknown;5;43168;49.066207478726895, 2.322898305604161
471404;1076079-1087035;2019-03-07T18:36:26+01:00;2019-03-07T22:46:02+01:00;Beauvais;rail;633858;6925562;Beauvais;60057;unknown;unknown;unknown;;411317;49.426073866453, 2.0885762719577086
471400;1076063-46035;2019-03-07T18:36:10+01:00;2019-03-07T22:46:02+01:00;Chemin d'Antony;rail;649461;6849982;Antony;92002;unknown;unknown;unknown;4;46035;48.74797243920779, 2.312635612855402
471198;1075299-1119604;2019-03-07T18:23:50+01:00;2019-03-07T22:46:02+01:00;Fontainebleau - Avon;rail;679797;6813033;Avon;77014;unknown;unknown;unknown;5;47911;48.41726929614538, 2.726957503251687
471180;1075229-1098337;2019-03-07T18:22:41+01:00;2019-03-07T22:46:02+01:00;Meudon;rail;644319;6857440;Meudon;92048;unknown;unknown;unknown;3;43162;48.81462214476089, 2.2417310211654593
471181;1075233-1801068;2019-03-07T18:22:47+01:00;2019-03-07T22:46:02+01:00;Suresnes Mont Valérien;rail;642867;6863805;Suresnes;92073;unknown;unknown;unknown;3;43205;48.87173479574266, 2.2211038296751444
471161;1075155-1086039;2019-03-07T18:21:32+01:00;2019-03-07T22:46:02+01:00;Bueil;rail;585931;6870606;Bueil;27119;unknown;unknown;unknown;;411362;48.92531687195501, 1.4432163841014167
471156;1075135-1091502;2019-03-07T18:21:14+01:00;2019-03-07T22:46:02+01:00;Crouy-sur-Ourcq;rail;704573;6888008;Crouy-sur-Ourcq;77148;unknown;unknown;unknown;5;47491;49.09188977300287, 3.0626075030038296
471113;1074977-1086784;2019-03-07T18:18:49+01:00;2019-03-07T22:46:02+01:00;Aulnay-sous-Bois;rail;663068;6870345;Aulnay-sous-Bois;93005;unknown;unknown;unknown;4;43071;48.932021924018045, 2.4959260812468553
471123;1075013-1100709;2019-03-07T18:19:26+01:00;2019-03-07T22:46:02+01:00;Vitry-sur-Seine;rail;656134;6855742;Vitry-sur-Seine;94081;unknown;unknown;unknown;3;46375;48.800263575917334, 2.4027966967237737
471271;1075589-1100421;2019-03-07T18:28:21+01:00;2019-03-07T22:46:02+01:00;Villepinte;rail;664330;6873724;Villepinte;93078;unknown;unknown;unknown;4;58793;48.96247808601903, 2.512865787670205
471248;1075503-1713136;2019-03-07T18:26:53+01:00;2019-03-07T22:46:02+01:00;Épinay-sur-Seine;rail;648902;6872841;Épinay-sur-Seine;93031;unknown;unknown;unknown;3;43077;48.95349717715782, 2.3022862017762677
471241;1075471-1091057;2019-03-07T18:26:25+01:00;2019-03-07T22:46:02+01:00;Clamart;rail;646629;6857375;Clamart;92023;unknown;unknown;unknown;2;43111;48.81423294922591, 2.2731951457172888
471247;1075499-1097602;2019-03-07T18:26:50+01:00;2019-03-07T22:46:02+01:00;Saint-Cyr;rail;631819;6855820;Saint-Cyr-l'École;78545;unknown;unknown;unknown;5;46990;48.798852800503276, 2.071778443348921
471244;1075485-1099147;2019-03-07T18:26:38+01:00;2019-03-07T22:46:02+01:00;Sartrouville;rail;638260;6871179;Sartrouville;78586;unknown;unknown;unknown;4;43191;48.93761890934588, 2.15722810184007
471098;1074919-1096095;2019-03-07T18:17:56+01:00;2019-03-07T22:46:02+01:00;Lardy;rail;644976;6824719;Lardy;91330;unknown;unknown;unknown;5;43149;48.5203768297042, 2.2548822610329444
471080;1074845-1098774;2019-03-07T18:16:57+01:00;2019-03-07T22:46:02+01:00;Saint-Leu-la-Forêt;rail;644606;6879749;Saint-Leu-la-Forêt;95563;unknown;unknown;unknown;4;48964;49.01525641835038, 2.242725670162479
471091;1074889-1096012;2019-03-07T18:17:31+01:00;2019-03-07T22:46:02+01:00;Lagny - Thorigny;rail;678439;6864736;Thorigny-sur-Marne;77464;unknown;unknown;unknown;5;427872;48.88228046455755, 2.706002705212356
471095;1074905-1096012;2019-03-07T18:17:43+01:00;2019-03-07T22:46:02+01:00;Lagny - Thorigny;rail;678440;6864730;Thorigny-sur-Marne;77464;unknown;unknown;unknown;5;427872;48.88222654041196, 2.7060166452891234
471065;1074794-1801068;2019-03-07T18:16:06+01:00;2019-03-07T22:46:02+01:00;Suresnes Mont Valérien;rail;642854;6863795;Suresnes;92073;unknown;unknown;unknown;3;43205;48.871643715925515, 2.220927956764893
471069;1074810-43105;2019-03-07T18:16:20+01:00;2019-03-07T22:46:02+01:00;Cernay;rail;645621;6876394;Ermont;95219;unknown;unknown;unknown;4;43105;48.985176266226624, 2.257032134268799
471036;1074676-1097602;2019-03-07T18:14:19+01:00;2019-03-07T22:46:02+01:00;Saint-Cyr;rail;631964;6855801;Versailles;78646;unknown;unknown;unknown;4;46990;48.79869724561212, 2.073755337690405
471043;1074704-1088962;2019-03-07T18:14:44+01:00;2019-03-07T22:46:02+01:00;Chartres;rail;587648;6817544;Chartres;28085;unknown;unknown;unknown;;411507;48.448441218116685, 1.4805767794475324
471006;1074556-1119744;2019-03-07T18:12:38+01:00;2019-03-07T22:46:02+01:00;Montigny - Beauchamp;rail;641219;6878953;Pierrelaye;95488;unknown;unknown;unknown;4;43166;49.00779821777969, 2.1965368615666354
471973;1078366-1119723;2019-03-07T19:20:41+01:00;2019-03-07T22:46:02+01:00;Maisons-Alfort - Alfortville;rail;657869;6855955;Alfortville;94002;unknown;unknown;unknown;3;43154;48.80229485351514, 2.4263955318407224
471813;1077731-1119876;2019-03-07T19:07:15+01:00;2019-03-07T22:46:02+01:00;Villeparisis - Mitry-le-Neuf;rail;670942;6872650;Mitry-Mory;77294;unknown;unknown;unknown;5;46725;48.95315320489784, 2.6032358420474626
471827;1077785-1570778;2019-03-07T19:08:21+01:00;2019-03-07T22:46:02+01:00;Les Boullereaux Champigny;rail;664162;6858415;Champigny-sur-Marne;94017;unknown;unknown;unknown;3;58267;48.82479900117448, 2.51186395166032
471808;1077711-1092857;2019-03-07T19:06:49+01:00;2019-03-07T22:46:02+01:00;Groslay;rail;652679;6876245;Groslay;95288;unknown;unknown;unknown;4;43133;48.98439488714816, 2.3534760139785846
471779;1077593-1094464;2019-03-07T19:04:21+01:00;2019-03-07T22:46:02+01:00;Héricy;rail;682321;6815868;Héricy;77226;unknown;unknown;unknown;5;47145;48.44284760084255, 2.7609530169328194
471787;1077629-1098230;2019-03-07T19:05:07+01:00;2019-03-07T22:46:02+01:00;Longueville;rail;718475;6823739;Longueville;77260;unknown;unknown;unknown;5;47914;48.51363314186472, 3.250147198521774
471788;1077633-1119560;2019-03-07T19:05:12+01:00;2019-03-07T22:46:02+01:00;Chelles - Gournay;rail;669451;6863882;Chelles;77108;unknown;unknown;unknown;4;58879;48.874236847884376, 2.583509240479807
471784;1077617-1109914;2019-03-07T19:04:54+01:00;2019-03-07T22:46:02+01:00;Villeneuve-Saint-Georges;rail;659282;6847853;Villeneuve-Saint-Georges;94078;unknown;unknown;unknown;4;45067;48.72951858466114, 2.446405912649313
471758;1077507-1801028;2019-03-07T19:02:38+01:00;2019-03-07T22:46:02+01:00;Bécon les Bruyères;rail;646427;6867559;Courbevoie;92026;unknown;unknown;unknown;3;47923;48.90579882952163, 2.2691609016470875
471731;1077397-1119862;2019-03-07T19:00:27+01:00;2019-03-07T22:46:02+01:00;Tacoignières - Richebourg;rail;602259;6859629;Tacoignières;78605;unknown;unknown;unknown;5;47959;48.82930202514402, 1.6685366426967265
471749;1077469-1106464;2019-03-07T19:01:53+01:00;2019-03-07T22:46:02+01:00;Noisy-le-Sec;rail;660344;6866425;Noisy-le-Sec;93053;unknown;unknown;unknown;3;44201;48.89660908130929, 2.4591146207862584
471954;1078290-1085748;2019-03-07T19:18:58+01:00;2019-03-07T22:46:02+01:00;Brétigny;rail;648531;6834280;Brétigny-sur-Orge;91103;unknown;unknown;unknown;5;43098;48.606671076044705, 2.301875703506187
471957;1078302-1088999;2019-03-07T19:19:17+01:00;2019-03-07T22:46:02+01:00;Château-Thierry;rail;729945;6882088;Château-Thierry;02168;unknown;unknown;unknown;;411378;49.037978393330754, 3.4095436105165926
471962;1078324-1801026;2019-03-07T19:19:46+01:00;2019-03-07T22:46:02+01:00;Asnières-sur-Seine;rail;647445;6867574;Asnières-sur-Seine;92004;unknown;unknown;unknown;3;43069;48.90601764122698, 2.283045757499623
471932;1078200-1119612;2019-03-07T19:16:58+01:00;2019-03-07T22:46:02+01:00;Avenue du Président Kennedy Maison de Radio France;rail;647143;6861737;Paris 16e;75116;unknown;unknown;unknown;1;45419;48.85350283791923, 2.2796525086783506
471949;1078268-1098912;2019-03-07T19:18:31+01:00;2019-03-07T22:46:02+01:00;Saint-Piat;rail;595928;6827867;Saint-Piat;28357;unknown;unknown;unknown;;411501;48.54267201185873, 1.5900363807695026
471913;1078124-1597421;2019-03-07T19:15:23+01:00;2019-03-07T22:46:02+01:00;Aéroport Charles de Gaulle 1 (Terminal 3);rail;667910;6878960;Tremblay-en-France;93073;unknown;unknown;unknown;5;462398;49.009748814451484, 2.5613584662115016
471908;1078104-1092370;2019-03-07T19:14:56+01:00;2019-03-07T22:46:02+01:00;Gisors;rail;611568;6910195;Gisors;27284;unknown;unknown;unknown;;59301;49.28525702852639, 1.7847257188566452
471905;1078092-1091408;2019-03-07T19:14:41+01:00;2019-03-07T22:46:02+01:00;Creil;rail;661348;6907303;Creil;60175;unknown;unknown;unknown;;411440;49.26420860300527, 2.4690592888843415
471902;1078080-1085941;2019-03-07T19:14:26+01:00;2019-03-07T22:46:02+01:00;Saint-Julien du Sault;rail;722556;6769594;Saint-Julien-du-Sault;89348;unknown;unknown;unknown;;411473;48.02634098918001, 3.3025931422162924
471899;1078066-1097602;2019-03-07T19:14:11+01:00;2019-03-07T22:46:02+01:00;Saint-Cyr;rail;631964;6855806;Versailles;78646;unknown;unknown;unknown;4;46990;48.79874221088357, 2.0737545392501717
471853;1077887-1119613;2019-03-07T19:10:33+01:00;2019-03-07T22:46:02+01:00;Garges - Sarcelles;rail;655409;6875401;Garges-lès-Gonesse;95268;unknown;unknown;unknown;4;43251;48.97700090965866, 2.39086211399346
471589;1076815-1119558;2019-03-07T18:49:11+01:00;2019-03-07T22:46:02+01:00;Chaville - Vélizy;rail;640014;6855808;Viroflay;78686;unknown;unknown;unknown;3;47883;48.799559198398434, 2.183339015597995
471581;1076785-1088609;2019-03-07T18:48:37+01:00;2019-03-07T22:46:02+01:00;Esbly;rail;686063;6867019;Esbly;77171;unknown;unknown;unknown;5;47322;48.903021371386494, 2.8098851011669455
471550;1076672-1549508;2019-03-07T18:46:40+01:00;2019-03-07T22:46:02+01:00;Nemours - Saint-Pierre;rail;676625;6796520;Saint-Pierre-lès-Nemours;77431;unknown;unknown;unknown;5;43245;48.268596722488105, 2.68497885542764
471569;1076745-1119628;2019-03-07T18:47:58+01:00;2019-03-07T22:46:02+01:00;Lieusaint - Moissy;rail;668283;6836575;Lieusaint;77251;unknown;unknown;unknown;5;47669;48.6285838482927, 2.569614739152922
471540;1076630-1092575;2019-03-07T18:45:52+01:00;2019-03-07T22:46:02+01:00;Pantin;rail;656044;6866632;Pantin;93055;unknown;unknown;unknown;2;43176;48.89819131359111, 2.4004457629919593
471543;1076644-1119622;2019-03-07T18:46:09+01:00;2019-03-07T22:46:02+01:00;Laroche - Migennes;rail;738262;6762453;Migennes;89257;unknown;unknown;unknown;;411479;47.96134927622461, 3.5126655247942717
471713;1077325-412186;2019-03-07T18:58:50+01:00;2019-03-07T22:46:02+01:00;Évreux Normandie;rail;564680;6881433;Évreux;27229;unknown;unknown;unknown;;411365;49.018531308931664, 1.1498243331471765
471695;1077251-1106638;2019-03-07T18:57:23+01:00;2019-03-07T22:46:02+01:00;Meaux;rail;690725;6872928;Meaux;77284;unknown;unknown;unknown;5;43161;48.9562426888125, 2.873350117170415
471679;1077187-43108;2019-03-07T18:56:11+01:00;2019-03-07T22:46:02+01:00;Chaville Rive Gauche;rail;640463;6856416;Chaville;92022;unknown;unknown;unknown;3;43108;48.80506865320953, 2.189366383600071
471655;1077085-1085931;2019-03-07T18:54:18+01:00;2019-03-07T22:46:02+01:00;Sens;rail;719863;6788701;Sens;89387;unknown;unknown;unknown;;411452;48.19836067344486, 3.267334119202132
471654;1077081-47900;2019-03-07T18:54:14+01:00;2019-03-07T22:46:02+01:00;Val de Fontenay;rail;662521;6861717;Fontenay-sous-Bois;94033;unknown;unknown;unknown;3;47900;48.85440108871609, 2.489222187503381
471635;1077001-1801045;2019-03-07T18:52:44+01:00;2019-03-07T22:46:02+01:00;La Celle-Saint-Cloud;rail;636750;6860630;La Celle-Saint-Cloud;78126;unknown;unknown;unknown;4;47880;48.84261139696731, 2.138189262494536
471649;1077061-1741188;2019-03-07T18:53:50+01:00;2019-03-07T22:46:02+01:00;Le Bourget;rail;657937;6870236;Le Bourget;93013;unknown;unknown;unknown;3;43231;48.9307267479168, 2.4259077169371674
471623;1076953-1098230;2019-03-07T18:51:49+01:00;2019-03-07T22:46:02+01:00;Longueville;rail;718489;6823750;Longueville;77260;unknown;unknown;unknown;5;47914;48.513731696255356, 3.250337226172051
473009;1082612-1091408;2019-03-07T21:09:57+01:00;2019-03-07T22:46:02+01:00;Creil;rail;661370;6907310;Creil;60175;unknown;unknown;unknown;;411440;49.26427285870438, 2.469360835201937
473006;1082600-1119837;2019-03-07T21:09:37+01:00;2019-03-07T22:46:02+01:00;Saint-Ouen-l'Aumône Liesse;rail;636253;6881915;Saint-Ouen-l'Aumône;95572;unknown;unknown;unknown;5;43150;49.03395688238891, 2.1282161419076
472685;1081280-1091697;2019-03-07T20:32:42+01:00;2019-03-07T22:46:02+01:00;Fontenay-le-Fleury;rail;629540;6856782;Fontenay-le-Fleury;78242;unknown;unknown;unknown;5;47884;48.80725908073529, 2.0405958403619295
472694;1081316-46482;2019-03-07T20:33:43+01:00;2019-03-07T22:46:02+01:00;Gros Noyer Saint-Prix;rail;645825;6877601;Ermont;95219;unknown;unknown;unknown;4;46482;48.99604647899515, 2.2596645648138693
472659;1081178-1088321;2019-03-07T20:29:47+01:00;2019-03-07T22:46:02+01:00;Domont;rail;651512;6881659;Domont;95199;unknown;unknown;unknown;4;43120;49.032988579674615, 2.3369114558766406
472601;1080939-1085529;2019-03-07T20:23:54+01:00;2019-03-07T22:46:02+01:00;Bonneval;rail;580093;6788581;Bonneval;28051;unknown;unknown;unknown;;411446;48.18655945711113, 1.3864352197700356
472607;1080965-1615080;2019-03-07T20:24:29+01:00;2019-03-07T22:46:02+01:00;Bellevue;rail;643503;6857908;Meudon;92048;unknown;unknown;unknown;3;43088;48.818759928707465, 2.230557254641148
472804;1081772-1087788;2019-03-07T20:46:12+01:00;2019-03-07T22:46:02+01:00;Boissy-l'Aillerie;rail;628796;6886652;Boissy-l'Aillerie;95078;unknown;unknown;unknown;5;46801;49.075763059898975, 2.0254468741928418
472817;1081826-1099636;2019-03-07T20:47:44+01:00;2019-03-07T22:46:02+01:00;Tournan;rail;682270;6848846;Tournan-en-Brie;77470;unknown;unknown;unknown;5;43208;48.73949012927286, 2.758901911182855
472782;1081678-1084944;2019-03-07T20:43:39+01:00;2019-03-07T22:46:02+01:00;Ablon;rail;657324;6847458;Ablon-sur-Seine;94001;unknown;unknown;unknown;4;46387;48.725839526546906, 2.4198257155636056
472783;1081682-1088999;2019-03-07T20:43:47+01:00;2019-03-07T22:46:02+01:00;Château-Thierry;rail;729954;6882073;Château-Thierry;02168;unknown;unknown;unknown;;411378;49.03784309995548, 3.4096656327345407
472765;1081612-1098230;2019-03-07T20:41:54+01:00;2019-03-07T22:46:02+01:00;Longueville;rail;718456;6823771;Longueville;77260;unknown;unknown;unknown;5;47914;48.51392154780134, 3.2498913158304554
472775;1081652-1097250;2019-03-07T20:42:58+01:00;2019-03-07T22:46:02+01:00;Précy-sur-Oise;rail;654619;6900600;Précy-sur-Oise;60513;unknown;unknown;unknown;;411326;49.203508687559534, 2.377356392419992
472733;1081482-1088962;2019-03-07T20:38:14+01:00;2019-03-07T22:46:02+01:00;Chartres;rail;587627;6817481;Chartres;28085;unknown;unknown;unknown;;411507;48.44787092201904, 1.4803092455812668
472732;1081474-1097602;2019-03-07T20:38:02+01:00;2019-03-07T22:46:02+01:00;Saint-Cyr;rail;631812;6855805;Saint-Cyr-l'École;78545;unknown;unknown;unknown;5;46990;48.798717164658804, 2.0716855542506223
472702;1081352-1094973;2019-03-07T20:34:40+01:00;2019-03-07T22:46:02+01:00;Isles - Armentières - Congis;rail;700579;6877602;Isles-les-Meldeuses;77231;unknown;unknown;unknown;5;47484;48.99833890605142, 3.007912632219879
472717;1081410-1097475;2019-03-07T20:36:21+01:00;2019-03-07T22:46:02+01:00;Rosny-sous-Bois;rail;662282;6863440;Rosny-sous-Bois;93064;unknown;unknown;unknown;3;47877;48.86988203433324, 2.4858121920844676
472496;1080501-1106591;2019-03-07T20:12:50+01:00;2019-03-07T22:46:02+01:00;Nanteuil-le-Haudouin;rail;685002;6893687;Nanteuil-le-Haudouin;60446;unknown;unknown;unknown;;411390;49.14279046211383, 2.79446514808817
472499;1080515-1085954;2019-03-07T20:13:08+01:00;2019-03-07T22:46:02+01:00;Pont-sur-Yonne;rail;714964;6798457;Pont-sur-Yonne;89309;unknown;unknown;unknown;;411458;48.28627227147262, 3.2017347640154643
472481;1080442-47879;2019-03-07T20:11:19+01:00;2019-03-07T22:46:02+01:00;Neuville Université;rail;632575;6879709;Neuville-sur-Oise;95450;unknown;unknown;unknown;5;47879;49.01374663734153, 2.0782735611711334
472475;1080418-1085636;2019-03-07T20:10:41+01:00;2019-03-07T22:46:02+01:00;Saint-Chéron;rail;635424;6828211;Saint-Chéron;91540;unknown;unknown;unknown;5;47952;48.55090656188373, 2.125017902696124
472473;1080410-1096826;2019-03-07T20:10:29+01:00;2019-03-07T22:46:02+01:00;Pontoise;rail;633835;6883372;Pontoise;95500;unknown;unknown;unknown;5;44411;49.046812300981536, 2.094922801311823
472420;1080198-1092265;2019-03-07T20:04:55+01:00;2019-03-07T22:46:02+01:00;Goussainville;rail;660721;6880557;Goussainville;95280;unknown;unknown;unknown;5;47876;49.023709194332646, 2.4629455639580007
472407;1080144-43219;2019-03-07T20:03:35+01:00;2019-03-07T22:46:02+01:00;Versailles Chantiers;rail;636478;6855344;Versailles;78646;unknown;unknown;unknown;4;43219;48.79504778688592, 2.135272146242978
472411;1080162-43204;2019-03-07T20:04:03+01:00;2019-03-07T22:46:02+01:00;Stade de France Saint-Denis;rail;652400;6868841;Saint-Denis;93066;unknown;unknown;unknown;2;43204;48.91779658492134, 2.3504963909041874
472590;1080893-1085748;2019-03-07T20:22:48+01:00;2019-03-07T22:46:02+01:00;Brétigny;rail;648520;6834286;Brétigny-sur-Orge;91103;unknown;unknown;unknown;5;43098;48.6067241699094, 2.30172578787633
472583;1080865-1119849;2019-03-07T20:22:05+01:00;2019-03-07T22:46:02+01:00;Savigny-le-Temple - Nandy;rail;669330;6832904;Savigny-le-Temple;77445;unknown;unknown;unknown;5;47665;48.59561376407133, 2.5840841652062645
472572;1080817-1106631;2019-03-07T20:21:01+01:00;2019-03-07T22:46:02+01:00;Melun;rail;674511;6825285;Melun;77288;unknown;unknown;unknown;5;47909;48.5273026442213, 2.6547944064360576
472544;1080705-46304;2019-03-07T20:18:02+01:00;2019-03-07T22:46:02+01:00;Villeneuve Triage;rail;658720;6849522;Villeneuve-Saint-Georges;94078;unknown;unknown;unknown;4;46304;48.74449377171122, 2.4386039991662076
472289;1079665-1801026;2019-03-07T19:51:29+01:00;2019-03-07T22:46:02+01:00;Asnières-sur-Seine;rail;647460;6867571;Asnières-sur-Seine;92004;unknown;unknown;unknown;3;43069;48.905991888508005, 2.2832507474315507
472273;1079601-1347556;2019-03-07T19:49:41+01:00;2019-03-07T22:46:02+01:00;Paris Saint-Lazare;rail;650519;6864405;Paris 8e;75108;unknown;unknown;unknown;1;58566;48.87776377178593, 2.3253484560254387
472283;1079641-1801046;2019-03-07T19:50:54+01:00;2019-03-07T22:46:02+01:00;La Défense;rail;644080;6866146;Puteaux;92062;unknown;unknown;unknown;3;470549;48.8928928857085, 2.2373314168683396
472277;1079617-1088265;2019-03-07T19:50:13+01:00;2019-03-07T22:46:02+01:00;Bruyères-sur-Oise;rail;650746;6895246;Bruyères-sur-Oise;95116;unknown;unknown;unknown;5;47533;49.15508931862102, 2.324848011462858
472274;1079605-1099758;2019-03-07T19:49:57+01:00;2019-03-07T22:46:02+01:00;Trilport;rail;696317;6873360;Trilport;77475;unknown;unknown;unknown;5;47962;48.960183732798384, 2.9497049375057
472241;1079482-1118687;2019-03-07T19:46:55+01:00;2019-03-07T22:46:02+01:00;Le Vert de Maisons;rail;658272;6854395;Alfortville;94002;unknown;unknown;unknown;3;464040;48.78829124717109, 2.4320348663636002
472205;1079332-1086377;2019-03-07T19:43:13+01:00;2019-03-07T22:46:02+01:00;Corbeil-Essonnes;rail;661121;6834915;Corbeil-Essonnes;91174;unknown;unknown;unknown;5;43115;48.613261640742664, 2.4725827353053864
